,Path,Name,Flag,Card,Type,Description
33,EffectEvidenceSynthesis.sampleSize.numberOfParticipants, numberOfParticipants ,,0..1,integer,How many participants?
34,EffectEvidenceSynthesis.resultsByExposure, resultsByExposure ,,0..*,BackboneElement,What was the result per exposure?
35,EffectEvidenceSynthesis.resultsByExposure.description, description ,,0..1,string,Description of results by exposure
36,EffectEvidenceSynthesis.resultsByExposure.exposureState, exposureState ,,0..1,code,exposure | exposure-alternativeExposureState (Required)
37,EffectEvidenceSynthesis.resultsByExposure.variantState, variantState ,,0..1,CodeableConcept,Variant exposure statesEvidenceVariantState (Extensible)
38,EffectEvidenceSynthesis.resultsByExposure.riskEvidenceSynthesis, riskEvidenceSynthesis ,,1..1,Reference(RiskEvidenceSynthesis),Risk evidence synthesis
39,EffectEvidenceSynthesis.effectEstimate, effectEstimate ,Σ,0..*,BackboneElement,What was the estimated effect
40,EffectEvidenceSynthesis.effectEstimate.description, description ,,0..1,string,Description of effect estimate
41,EffectEvidenceSynthesis.effectEstimate.type, type ,,0..1,CodeableConcept,Type of efffect estimateEffectEstimateType (Extensible)
42,EffectEvidenceSynthesis.effectEstimate.variantState, variantState ,,0..1,CodeableConcept,Variant exposure statesEvidenceVariantState (Extensible)
43,EffectEvidenceSynthesis.effectEstimate.value, value ,,0..1,decimal,Point estimate
44,EffectEvidenceSynthesis.effectEstimate.unitOfMeasure, unitOfMeasure ,,0..1,CodeableConcept,What unit is the outcome described in?UCUM Codes (Required)
45,EffectEvidenceSynthesis.effectEstimate.precisionEstimate, precisionEstimate ,,0..*,BackboneElement,How precise the estimate is
46,EffectEvidenceSynthesis.effectEstimate.precisionEstimate.type, type ,,0..1,CodeableConcept,Type of precision estimatePrecisionEstimateType (Extensible)
47,EffectEvidenceSynthesis.effectEstimate.precisionEstimate.level, level ,,0..1,decimal,Level of confidence interval
48,EffectEvidenceSynthesis.effectEstimate.precisionEstimate.from, from ,,0..1,decimal,Lower bound
49,EffectEvidenceSynthesis.effectEstimate.precisionEstimate.to, to ,,0..1,decimal,Upper bound
50,EffectEvidenceSynthesis.certainty, certainty ,,0..*,BackboneElement,How certain is the effect
51,EffectEvidenceSynthesis.certainty.rating, rating ,,0..*,CodeableConcept,Certainty ratingQualityOfEvidenceRating (Extensible)
52,EffectEvidenceSynthesis.certainty.note, note ,,0..*,Annotation,Used for footnotes or explanatory notes
53,EffectEvidenceSynthesis.certainty.certaintySubcomponent, certaintySubcomponent ,,0..*,BackboneElement,A component that contributes to the overall certainty
54,EffectEvidenceSynthesis.certainty.certaintySubcomponent.type, type ,,0..1,CodeableConcept,Type of subcomponent of certainty ratingCertaintySubcomponentType (Extensible)
55,EffectEvidenceSynthesis.certainty.certaintySubcomponent.rating, rating ,,0..*,CodeableConcept,Subcomponent certainty ratingCertaintySubcomponentRating (Extensible)
56,EffectEvidenceSynthesis.certainty.certaintySubcomponent.note, note ,,0..*,Annotation,Used for footnotes or explanatory notes
