,Path,Name,Flag,Card,Type,Description
74,Claim.item.procedureSequence, procedureSequence ,,0..*,positiveInt,Applicable procedures
75,Claim.item.informationSequence, informationSequence ,,0..*,positiveInt,Applicable exception and supporting information
76,Claim.item.revenue, revenue ,,0..1,CodeableConcept,Revenue or cost center codeExample Revenue Center Codes (Example)
77,Claim.item.category, category ,,0..1,CodeableConcept,Benefit classificationBenefit Category Codes (Example)
78,Claim.item.productOrService, productOrService ,,1..1,CodeableConcept,"Billing, service, product, or drug codeUSCLS Codes (Example)"
79,Claim.item.modifier, modifier ,,0..*,CodeableConcept,Product or service billing modifiersModifier type Codes (Example)
80,Claim.item.programCode, programCode ,,0..*,CodeableConcept,Program the product or service is provided underExample Program Reason Codes (Example)
81,Claim.item.servicedDate,servicedDate,,0..1,date,Date or dates of service or product delivery
82,Claim.item.servicedPeriod,servicedPeriod,,0..1,Period,Date or dates of service or product delivery
83,Claim.item.locationCodeableconcept,locationCodeableconcept,,0..1,CodeableConcept,Place of service or where product was suppliedExample Service Place Codes (Example)
84,Claim.item.locationAddress,locationAddress,,0..1,Address,Place of service or where product was suppliedExample Service Place Codes (Example)
85,Claim.item.locationReference(location),locationReference(location),,0..1,Reference(Location),Place of service or where product was suppliedExample Service Place Codes (Example)
86,Claim.item.quantity, quantity ,,0..1,SimpleQuantity,Count of products or services
87,Claim.item.unitPrice, unitPrice ,,0..1,Money,"Fee, charge or cost per item"
88,Claim.item.factor, factor ,,0..1,decimal,Price scaling factor
89,Claim.item.net, net ,,0..1,Money,Total item cost
90,Claim.item.udi, udi ,,0..*,Reference(Device),Unique device identifier
91,Claim.item.bodySite, bodySite ,,0..1,CodeableConcept,Anatomical locationOral Site Codes (Example)
92,Claim.item.subSite, subSite ,,0..*,CodeableConcept,Anatomical sub-locationSurface Codes (Example)
93,Claim.item.encounter, encounter ,,0..*,Reference(Encounter),Encounters related to this billed item
94,Claim.item.detail, detail ,,0..*,BackboneElement,Product or service provided
95,Claim.item.detail.sequence, sequence ,,1..1,positiveInt,Item instance identifier
96,Claim.item.detail.revenue, revenue ,,0..1,CodeableConcept,Revenue or cost center codeExample Revenue Center Codes (Example)
97,Claim.item.detail.category, category ,,0..1,CodeableConcept,Benefit classificationBenefit Category Codes (Example)
98,Claim.item.detail.productOrService, productOrService ,,1..1,CodeableConcept,"Billing, service, product, or drug codeUSCLS Codes (Example)"
99,Claim.item.detail.modifier, modifier ,,0..*,CodeableConcept,Service/Product billing modifiersModifier type Codes (Example)
100,Claim.item.detail.programCode, programCode ,,0..*,CodeableConcept,Program the product or service is provided underExample Program Reason Codes (Example)
101,Claim.item.detail.quantity, quantity ,,0..1,SimpleQuantity,Count of products or services
102,Claim.item.detail.unitPrice, unitPrice ,,0..1,Money,"Fee, charge or cost per item"
103,Claim.item.detail.factor, factor ,,0..1,decimal,Price scaling factor
104,Claim.item.detail.net, net ,,0..1,Money,Total item cost
105,Claim.item.detail.udi, udi ,,0..*,Reference(Device),Unique device identifier
106,Claim.item.detail.subDetail, subDetail ,,0..*,BackboneElement,Product or service provided
107,Claim.item.detail.subDetail.sequence, sequence ,,1..1,positiveInt,Item instance identifier
108,Claim.item.detail.subDetail.revenue, revenue ,,0..1,CodeableConcept,Revenue or cost center codeExample Revenue Center Codes (Example)
109,Claim.item.detail.subDetail.category, category ,,0..1,CodeableConcept,Benefit classificationBenefit Category Codes (Example)
110,Claim.item.detail.subDetail.productOrService, productOrService ,,1..1,CodeableConcept,"Billing, service, product, or drug codeUSCLS Codes (Example)"
111,Claim.item.detail.subDetail.modifier, modifier ,,0..*,CodeableConcept,Service/Product billing modifiersModifier type Codes (Example)
112,Claim.item.detail.subDetail.programCode, programCode ,,0..*,CodeableConcept,Program the product or service is provided underExample Program Reason Codes (Example)
113,Claim.item.detail.subDetail.quantity, quantity ,,0..1,SimpleQuantity,Count of products or services
114,Claim.item.detail.subDetail.unitPrice, unitPrice ,,0..1,Money,"Fee, charge or cost per item"
115,Claim.item.detail.subDetail.factor, factor ,,0..1,decimal,Price scaling factor
116,Claim.item.detail.subDetail.net, net ,,0..1,Money,Total item cost
117,Claim.item.detail.subDetail.udi, udi ,,0..*,Reference(Device),Unique device identifier
118,Claim.total, total ,,0..1,Money,Total claim cost
