,Path,Name,Flag,Card,Type,Description
95,Contract.term.asset.valuedItem.quantity, quantity ,,0..1,SimpleQuantity,Count of Contract Valued Items
96,Contract.term.asset.valuedItem.unitPrice, unitPrice ,,0..1,Money,"Contract Valued Item fee, charge, or cost"
97,Contract.term.asset.valuedItem.factor, factor ,,0..1,decimal,Contract Valued Item Price Scaling Factor
98,Contract.term.asset.valuedItem.points, points ,,0..1,decimal,Contract Valued Item Difficulty Scaling Factor
99,Contract.term.asset.valuedItem.net, net ,,0..1,Money,Total Contract Valued Item Value
100,Contract.term.asset.valuedItem.payment, payment ,,0..1,string,Terms of valuation
101,Contract.term.asset.valuedItem.paymentDate, paymentDate ,,0..1,dateTime,When payment is due
102,Contract.term.asset.valuedItem.responsible, responsible ,,0..1,Reference(Organization | Patient | Practitioner | PractitionerRole | RelatedPerson),Who will make payment
103,Contract.term.asset.valuedItem.recipient, recipient ,,0..1,Reference(Organization | Patient | Practitioner | PractitionerRole | RelatedPerson),Who will receive payment
104,Contract.term.asset.valuedItem.linkId, linkId ,,0..*,string,Pointer to specific item
105,Contract.term.asset.valuedItem.securityLabelNumber, securityLabelNumber ,,0..*,unsignedInt,Security Labels that define affected terms
106,Contract.term.action, action ,,0..*,BackboneElement,Entity being ascribed responsibility
107,Contract.term.action.doNotPerform, doNotPerform ,?!,0..1,boolean,True if the term prohibits the  action
108,Contract.term.action.type, type ,,1..1,CodeableConcept,Type or form of the actionContract Action Codes (Example)
109,Contract.term.action.subject, subject ,,0..*,BackboneElement,Entity of the action
110,Contract.term.action.subject.reference, reference ,,1..*,Reference(Patient | RelatedPerson | Practitioner | PractitionerRole | Device | Group | Organization),Entity of the action
111,Contract.term.action.subject.role, role ,,0..1,CodeableConcept,Role type of the agentContract Actor Role Codes (Example)
112,Contract.term.action.intent, intent ,,1..1,CodeableConcept,Purpose for the Contract Term ActionV3 Value SetPurposeOfUse (Example)
113,Contract.term.action.linkId, linkId ,,0..*,string,Pointer to specific item
114,Contract.term.action.status, status ,,1..1,CodeableConcept,State of the actionContract Resource Action Status codes (Example)
115,Contract.term.action.context, context ,,0..1,Reference(Encounter | EpisodeOfCare),Episode associated with action
116,Contract.term.action.contextLinkId, contextLinkId ,,0..*,string,Pointer to specific item
117,Contract.term.action.occurrenceDatetime,occurrenceDatetime,,0..1,dateTime,When action happens
118,Contract.term.action.occurrencePeriod,occurrencePeriod,,0..1,Period,When action happens
119,Contract.term.action.occurrenceTiming,occurrenceTiming,,0..1,Timing,When action happens
120,Contract.term.action.requester, requester ,,0..*,Reference(Patient | RelatedPerson | Practitioner | PractitionerRole | Device | Group | Organization),Who asked for action
121,Contract.term.action.requesterLinkId, requesterLinkId ,,0..*,string,Pointer to specific item
122,Contract.term.action.performerType, performerType ,,0..*,CodeableConcept,Kind of service performerProvenance participant type (Example)
123,Contract.term.action.performerRole, performerRole ,,0..1,CodeableConcept,Competency of the performerProvenance participant role (Example)
124,Contract.term.action.performer, performer ,,0..1,Reference(RelatedPerson | Patient | Practitioner | PractitionerRole | CareTeam | Device | Substance | Organization | Location),Actor that wil execute (or not) the action
125,Contract.term.action.performerLinkId, performerLinkId ,,0..*,string,Pointer to specific item
126,Contract.term.action.reasonCode, reasonCode ,,0..*,CodeableConcept,Why is action (not) needed?V3 Value SetPurposeOfUse (Example)
127,Contract.term.action.reasonReference, reasonReference ,,0..*,Reference(Condition | Observation | DiagnosticReport | DocumentReference | Questionnaire | QuestionnaireResponse),Why is action (not) needed?
128,Contract.term.action.reason, reason ,,0..*,string,Why action is to be performed
129,Contract.term.action.reasonLinkId, reasonLinkId ,,0..*,string,Pointer to specific item
130,Contract.term.action.note, note ,,0..*,Annotation,Comments about the action
131,Contract.term.action.securityLabelNumber, securityLabelNumber ,,0..*,unsignedInt,Action restriction numbers
132,Contract.term.group, group ,,0..*,see term,Nested Contract Term Group
133,Contract.supportingInfo, supportingInfo ,,0..*,Reference(Any),Extra Information
134,Contract.relevantHistory, relevantHistory ,,0..*,Reference(Provenance),Key event in Contract History
135,Contract.signer, signer ,,0..*,BackboneElement,Contract Signatory
136,Contract.signer.type, type ,,1..1,Coding,Contract Signatory RoleContract Signer Type Codes (Preferred)
137,Contract.signer.party, party ,,1..1,Reference(Organization | Patient | Practitioner | PractitionerRole | RelatedPerson),Contract Signatory Party
138,Contract.signer.signature, signature ,,1..*,Signature,Contract Documentation Signature
139,Contract.friendly, friendly ,,0..*,BackboneElement,Contract Friendly Language
140,Contract.friendly.contentAttachment,contentAttachment,,1..1,Attachment,Easily comprehended representation of this Contract
141,Contract.friendly.contentReference(composition | documentreference | questionnaireresponse),contentReference(composition | documentreference | questionnaireresponse),,1..1,Reference(Composition | DocumentReference | QuestionnaireResponse),Easily comprehended representation of this Contract
142,Contract.legal, legal ,,0..*,BackboneElement,Contract Legal Language
143,Contract.legal.contentAttachment,contentAttachment,,1..1,Attachment,Contract Legal Text
144,Contract.legal.contentReference(composition | documentreference | questionnaireresponse),contentReference(composition | documentreference | questionnaireresponse),,1..1,Reference(Composition | DocumentReference | QuestionnaireResponse),Contract Legal Text
145,Contract.rule, rule ,,0..*,BackboneElement,Computable Contract Language
146,Contract.rule.contentAttachment,contentAttachment,,1..1,Attachment,Computable Contract Rules
147,Contract.rule.contentReference(documentreference),contentReference(documentreference),,1..1,Reference(DocumentReference),Computable Contract Rules
148,Contract.legallyBindingAttachment,legallyBindingAttachment,,0..1,Attachment,Binding Contract
149,Contract.legallyBindingReference(composition | documentreference | questionnaireresponse | contract),legallyBindingReference(composition | documentreference | questionnaireresponse | contract),,0..1,Reference(Composition | DocumentReference | QuestionnaireResponse | Contract),Binding Contract
