,Path,Name,Flag,Card,Type,Description
41,ResearchElementDefinition.characteristic.unitOfMeasure, unitOfMeasure ,,0..1,CodeableConcept,What unit is the outcome described in?UCUM Codes (Required)
42,ResearchElementDefinition.characteristic.studyEffectiveDescription, studyEffectiveDescription ,,0..1,string,What time period does the study cover
43,ResearchElementDefinition.characteristic.studyEffectiveDatetime,studyEffectiveDatetime,,0..1,dateTime,What time period does the study cover
44,ResearchElementDefinition.characteristic.studyEffectivePeriod,studyEffectivePeriod,,0..1,Period,What time period does the study cover
45,ResearchElementDefinition.characteristic.studyEffectiveDuration,studyEffectiveDuration,,0..1,Duration,What time period does the study cover
46,ResearchElementDefinition.characteristic.studyEffectiveTiming,studyEffectiveTiming,,0..1,Timing,What time period does the study cover
47,ResearchElementDefinition.characteristic.studyEffectiveTimeFromStart, studyEffectiveTimeFromStart ,,0..1,Duration,Observation time from study start
48,ResearchElementDefinition.characteristic.studyEffectiveGroupMeasure, studyEffectiveGroupMeasure ,,0..1,code,mean | median | mean-of-mean | mean-of-median | median-of-mean | median-of-medianGroupMeasure (Required)
49,ResearchElementDefinition.characteristic.participantEffectiveDescription, participantEffectiveDescription ,,0..1,string,What time period do participants cover
50,ResearchElementDefinition.characteristic.participantEffectiveDatetime,participantEffectiveDatetime,,0..1,dateTime,What time period do participants cover
51,ResearchElementDefinition.characteristic.participantEffectivePeriod,participantEffectivePeriod,,0..1,Period,What time period do participants cover
52,ResearchElementDefinition.characteristic.participantEffectiveDuration,participantEffectiveDuration,,0..1,Duration,What time period do participants cover
53,ResearchElementDefinition.characteristic.participantEffectiveTiming,participantEffectiveTiming,,0..1,Timing,What time period do participants cover
54,ResearchElementDefinition.characteristic.participantEffectiveTimeFromStart, participantEffectiveTimeFromStart ,,0..1,Duration,Observation time from study start
55,ResearchElementDefinition.characteristic.participantEffectiveGroupMeasure, participantEffectiveGroupMeasure ,,0..1,code,mean | median | mean-of-mean | mean-of-median | median-of-mean | median-of-medianGroupMeasure (Required)
